HALF.INNING,Outs.Inning,Runs.Inning,Team,Home,Pitcher,SP,R_SP,Estimate,League
CIN201308090 4 1,3,0,CIN,1,casha001,0,0,-0.013723131981388012,NL
CIN201308090 5 0,3,1,SDN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308090 5 1,3,2,CIN,1,casha001,2,1,-0.013723131981388012,NL
CIN201308090 6 0,3,0,SDN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308090 6 1,3,2,CIN,1,staut001,1,1,-0.006945291418194807,NL
CIN201308090 7 0,3,0,SDN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308090 7 1,3,0,CIN,1,staut001,0,0,-0.006945291418194807,NL
CIN201308090 8 0,3,1,SDN,0,simoa001,0,0,-0.018642141220451956,NL
CIN201308090 8 1,3,0,CIN,1,hynec001,0,0,0.020725419024741846,NL
CIN201308090 9 0,3,0,SDN,0,broxj001,1,0,0.0014213833552986672,NL
CIN201308100 1 0,3,2,SDN,0,cingt001,2,1,-0.011484590917374011,NL
CIN201308100 1 1,3,1,CIN,1,rosst001,1,1,-0.014534339203527789,NL
CIN201308100 2 0,3,0,SDN,0,cingt001,0,0,-0.011484590917374011,NL
CIN201308100 2 1,3,0,CIN,1,rosst001,0,0,-0.014534339203527789,NL
CIN201308100 3 0,3,0,SDN,0,cingt001,0,0,-0.011484590917374011,NL
CIN201308100 3 1,3,0,CIN,1,rosst001,0,0,-0.014534339203527789,NL
CIN201308100 4 0,3,0,SDN,0,cingt001,0,0,-0.011484590917374011,NL
CIN201308100 4 1,3,0,CIN,1,rosst001,1,0,-0.014534339203527789,NL
CIN201308100 5 0,3,0,SDN,0,cingt001,1,0,-0.011484590917374011,NL
CIN201308100 5 1,3,0,CIN,1,rosst001,0,0,-0.014534339203527789,NL
CIN201308100 6 0,3,0,SDN,0,simoa001,0,0,-0.018642141220451956,NL
CIN201308100 6 1,3,0,CIN,1,rosst001,0,0,-0.014534339203527789,NL
CIN201308100 7 0,3,0,SDN,0,simoa001,1,0,-0.018642141220451956,NL
CIN201308100 7 1,3,0,CIN,1,rosst001,1,0,-0.014534339203527789,NL
CIN201308100 8 0,3,1,SDN,0,simoa001,0,0,-0.018642141220451956,NL
CIN201308100 8 1,3,0,CIN,1,gregl001,0,0,-0.008932588928526915,NL
CIN201308100 9 0,3,0,SDN,0,parrm001,1,0,-0.01113820428406626,NL
CIN201308100 9 1,3,0,CIN,1,streh001,0,0,-0.011392486322144499,NL
CIN201308110 1 0,3,0,SDN,0,leakm001,0,0,-0.010447781363054066,NL
CIN201308110 1 1,3,0,CIN,1,kenni001,0,0,0.017079208683552404,NL
CIN201308110 10 0,3,0,SDN,0,broxj001,0,0,0.0014213833552986672,NL
CIN201308110 10 1,3,0,CIN,1,thayd001,0,0,-0.011137817089045333,NL
CIN201308110 11 0,3,0,SDN,0,ondrl001,2,0,7.581393921789131e-4,NL
CIN201308110 11 1,3,0,CIN,1,vincn001,0,0,-0.018994765626993957,NL
CIN201308110 12 0,3,0,SDN,0,ondrl001,2,0,7.581393921789131e-4,NL
CIN201308110 12 1,3,0,CIN,1,vincn001,0,0,-0.018994765626993957,NL
CIN201308110 13 0,3,0,SDN,0,lecus001,1,0,-0.017840897945483422,NL
CIN201308110 2 0,3,2,SDN,0,leakm001,3,2,-0.010447781363054066,NL
CIN201308110 2 1,3,0,CIN,1,kenni001,0,0,0.017079208683552404,NL
CIN201308110 3 0,3,0,SDN,0,leakm001,0,0,-0.010447781363054066,NL
CIN201308110 3 1,3,0,CIN,1,kenni001,1,0,0.017079208683552404,NL
CIN201308110 4 0,3,0,SDN,0,leakm001,2,0,-0.010447781363054066,NL
CIN201308110 4 1,3,0,CIN,1,kenni001,0,0,0.017079208683552404,NL
CIN201308110 5 0,3,0,SDN,0,leakm001,0,0,-0.010447781363054066,NL
CIN201308110 5 1,3,0,CIN,1,kenni001,0,0,0.017079208683552404,NL
CIN201308110 6 0,3,0,SDN,0,leakm001,1,0,-0.010447781363054066,NL
CIN201308110 6 1,3,0,CIN,1,kenni001,0,0,0.017079208683552404,NL
CIN201308110 7 0,3,0,SDN,0,leakm001,2,0,-0.010447781363054066,NL
CIN201308110 7 1,3,0,CIN,1,kenni001,0,0,0.017079208683552404,NL
CIN201308110 8 0,3,0,SDN,0,parrm001,1,0,-0.01113820428406626,NL
CIN201308110 8 1,3,2,CIN,1,kenni001,0,0,0.017079208683552404,NL
CIN201308110 9 0,3,0,SDN,0,chapa001,0,0,-0.013948517753967498,NL
CIN201308110 9 1,3,0,CIN,1,hynec001,0,0,0.020725419024741846,NL
CIN201308190 1 0,3,0,ARI,0,arrob001,1,0,-0.0055972050229374974,NL
CIN201308190 1 1,3,0,CIN,1,delgr001,0,0,0.004228066752300135,NL
CIN201308190 2 0,3,0,ARI,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308190 2 1,3,1,CIN,1,delgr001,2,1,0.004228066752300135,NL
CIN201308190 3 0,3,0,ARI,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308190 3 1,3,0,CIN,1,delgr001,0,0,0.004228066752300135,NL
CIN201308190 4 0,3,1,ARI,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308190 4 1,3,3,CIN,1,delgr001,6,3,0.004228066752300135,NL
CIN201308190 5 0,3,0,ARI,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308190 5 1,3,1,CIN,1,delgr001,0,0,0.004228066752300135,NL
CIN201308190 6 0,3,2,ARI,0,arrob001,3,2,-0.0055972050229374974,NL
CIN201308190 6 1,3,0,CIN,1,delgr001,0,0,0.004228066752300135,NL
CIN201308190 7 0,3,0,ARI,0,parrm001,1,0,-0.01113820428406626,NL
CIN201308190 7 1,3,0,CIN,1,thatj001,0,0,-0.017655693903774774,NL
CIN201308190 8 0,3,0,ARI,0,hoovj002,0,0,-0.007242072601685871,NL
CIN201308190 8 1,3,0,CIN,1,thatj001,0,0,-0.017655693903774774,NL
CIN201308190 9 0,3,0,ARI,0,chapa001,0,0,-0.013948517753967498,NL
CIN201308200 1 0,3,0,ARI,0,cingt001,0,0,-0.011484590917374011,NL
CIN201308200 1 1,3,0,CIN,1,corbp001,0,0,-0.013377596640169118,NL
CIN201308200 2 0,3,0,ARI,0,cingt001,0,0,-0.011484590917374011,NL
CIN201308200 2 1,3,0,CIN,1,corbp001,0,0,-0.013377596640169118,NL
CIN201308200 3 0,3,0,ARI,0,cingt001,0,0,-0.011484590917374011,NL
CIN201308200 3 1,3,0,CIN,1,corbp001,1,0,-0.013377596640169118,NL
CIN201308200 4 0,3,1,ARI,0,cingt001,1,0,-0.011484590917374011,NL
CIN201308200 4 1,3,0,CIN,1,corbp001,1,0,-0.013377596640169118,NL
CIN201308200 5 0,3,0,ARI,0,simoa001,0,0,-0.018642141220451956,NL
CIN201308200 5 1,3,0,CIN,1,corbp001,0,0,-0.013377596640169118,NL
CIN201308200 6 0,3,0,ARI,0,simoa001,1,0,-0.018642141220451956,NL
CIN201308200 6 1,3,0,CIN,1,corbp001,0,0,-0.013377596640169118,NL
CIN201308200 7 0,3,0,ARI,0,lecus001,0,0,-0.017840897945483422,NL
CIN201308200 7 1,3,0,CIN,1,corbp001,1,0,-0.013377596640169118,NL
CIN201308200 8 0,3,4,ARI,0,lecus001,2,2,-0.017840897945483422,NL
CIN201308200 8 1,3,2,CIN,1,corbp001,0,0,-0.013377596640169118,NL
CIN201308200 9 0,3,0,ARI,0,ondrl001,0,0,7.581393921789131e-4,NL
CIN201308200 9 1,3,0,CIN,1,corbp001,0,0,-0.013377596640169118,NL
CIN201308210 1 0,3,0,ARI,0,leakm001,0,0,-0.010447781363054066,NL
CIN201308210 1 1,3,1,CIN,1,mccab001,0,0,0.009003839063837577,NL
CIN201308210 2 0,3,0,ARI,0,leakm001,0,0,-0.010447781363054066,NL
CIN201308210 2 1,3,3,CIN,1,mccab001,3,3,0.009003839063837577,NL
CIN201308210 3 0,3,0,ARI,0,leakm001,0,0,-0.010447781363054066,NL
CIN201308210 3 1,3,3,CIN,1,mccab001,3,3,0.009003839063837577,NL
CIN201308210 4 0,3,0,ARI,0,leakm001,0,0,-0.010447781363054066,NL
CIN201308210 4 1,3,1,CIN,1,collj001,1,1,-0.016950659693755084,NL
CIN201308210 5 0,3,4,ARI,0,leakm001,2,2,-0.010447781363054066,NL
CIN201308210 5 1,3,0,CIN,1,harrw002,0,0,-0.01103942302324683,NL
CIN201308210 6 0,3,0,ARI,0,leakm001,0,0,-0.010447781363054066,NL
CIN201308210 6 1,3,0,CIN,1,delae002,0,0,0.0069416414432622526,NL
CIN201308210 7 0,3,1,ARI,0,parrm001,3,1,-0.01113820428406626,NL
CIN201308210 7 1,3,0,CIN,1,thatj001,1,0,-0.017655693903774774,NL
CIN201308210 8 0,3,2,ARI,0,broxj001,2,1,0.0014213833552986672,NL
CIN201308210 8 1,3,2,CIN,1,ziegb001,4,2,-0.022342652121826588,NL
CIN201308210 9 0,3,0,ARI,0,chapa001,2,0,-0.013948517753967498,NL
CIN201308220 1 0,3,0,ARI,0,latom001,0,0,-0.014020306042539732,NL
CIN201308220 1 1,3,0,CIN,1,cahit001,0,0,0.0014135568461910082,NL
CIN201308220 2 0,3,0,ARI,0,latom001,0,0,-0.014020306042539732,NL
CIN201308220 2 1,3,0,CIN,1,cahit001,2,0,0.0014135568461910082,NL
CIN201308220 3 0,3,0,ARI,0,latom001,0,0,-0.014020306042539732,NL
CIN201308220 3 1,3,1,CIN,1,cahit001,2,1,0.0014135568461910082,NL
CIN201308220 4 0,3,1,ARI,0,latom001,1,1,-0.014020306042539732,NL
CIN201308220 4 1,3,0,CIN,1,cahit001,0,0,0.0014135568461910082,NL
CIN201308220 5 0,3,0,ARI,0,latom001,0,0,-0.014020306042539732,NL
CIN201308220 5 1,3,0,CIN,1,cahit001,0,0,0.0014135568461910082,NL
CIN201308220 6 0,3,0,ARI,0,latom001,1,0,-0.014020306042539732,NL
CIN201308220 6 1,3,0,CIN,1,cahit001,0,0,0.0014135568461910082,NL
CIN201308220 7 0,3,0,ARI,0,latom001,0,0,-0.014020306042539732,NL
CIN201308220 7 1,3,0,CIN,1,cahit001,0,0,0.0014135568461910082,NL
CIN201308220 8 0,3,0,ARI,0,latom001,0,0,-0.014020306042539732,NL
CIN201308220 8 1,3,1,CIN,1,delae002,1,1,0.0069416414432622526,NL
CIN201308220 9 0,3,0,ARI,0,lecus001,1,0,-0.017840897945483422,NL
CIN201308230 1 0,3,0,MIL,0,bailh001,1,0,-0.0100798203109475,NL
CIN201308230 1 1,3,0,CIN,1,gally001,1,0,0.0025765660849492874,NL
CIN201308230 2 0,3,0,MIL,0,bailh001,0,0,-0.0100798203109475,NL
CIN201308230 2 1,3,0,CIN,1,gally001,0,0,0.0025765660849492874,NL
CIN201308230 3 0,3,1,MIL,0,bailh001,2,1,-0.0100798203109475,NL
CIN201308230 3 1,3,0,CIN,1,gally001,1,0,0.0025765660849492874,NL
CIN201308230 4 0,3,0,MIL,0,bailh001,0,0,-0.0100798203109475,NL
CIN201308230 4 1,3,2,CIN,1,gally001,2,1,0.0025765660849492874,NL
CIN201308230 5 0,3,0,MIL,0,bailh001,1,0,-0.0100798203109475,NL
CIN201308230 5 1,3,0,CIN,1,gally001,0,0,0.0025765660849492874,NL
CIN201308230 6 0,3,2,MIL,0,bailh001,2,1,-0.0100798203109475,NL
CIN201308230 6 1,3,1,CIN,1,gally001,0,0,0.0025765660849492874,NL
CIN201308230 7 0,3,0,MIL,0,ondrl001,0,0,7.581393921789131e-4,NL
CIN201308230 7 1,3,0,CIN,1,wootr001,0,0,5.008624765116702e-5,NL
CIN201308230 8 0,3,3,MIL,0,simoa001,2,1,-0.018642141220451956,NL
CIN201308230 8 1,3,1,CIN,1,kintb001,2,1,-0.019448543426059492,NL
CIN201308230 9 0,3,0,MIL,0,chrin001,0,0,-0.0018593707748602796,NL
CIN201308230 9 1,3,0,CIN,1,hendj001,1,0,-0.01754821679384492,NL
CIN201308240 1 0,3,0,MIL,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308240 1 1,3,0,CIN,1,peraw001,1,0,0.01329580341750862,NL
CIN201308240 2 0,3,2,MIL,0,arrob001,3,2,-0.0055972050229374974,NL
CIN201308240 2 1,3,0,CIN,1,peraw001,0,0,0.01329580341750862,NL
CIN201308240 3 0,3,0,MIL,0,arrob001,1,0,-0.0055972050229374974,NL
CIN201308240 3 1,3,0,CIN,1,peraw001,0,0,0.01329580341750862,NL
CIN201308240 4 0,3,0,MIL,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308240 4 1,3,0,CIN,1,peraw001,1,0,0.01329580341750862,NL
CIN201308240 5 0,3,0,MIL,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308240 5 1,3,1,CIN,1,peraw001,0,0,0.01329580341750862,NL
CIN201308240 6 0,3,0,MIL,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308240 6 1,3,3,CIN,1,axfoj001,0,0,0.005777855433671197,NL
CIN201308240 7 0,3,0,MIL,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201308240 7 1,3,2,CIN,1,gonzm001,2,1,0.02084609343896763,NL
CIN201308240 8 0,3,1,MIL,0,arrob001,1,0,-0.0055972050229374974,NL
CIN201308240 8 1,3,0,CIN,1,thort001,0,0,-0.020554090028467892,NL
CIN201308240 9 0,3,0,MIL,0,chapa001,1,0,-0.013948517753967498,NL
CIN201308250 1 0,3,0,MIL,0,reyng001,1,0,0.009331661683597713,NL
CIN201308250 1 1,3,0,CIN,1,estrm001,2,0,-0.006581978213004693,NL
CIN201308250 2 0,3,2,MIL,0,reyng001,0,0,0.009331661683597713,NL
CIN201308250 2 1,3,0,CIN,1,estrm001,0,0,-0.006581978213004693,NL
CIN201308250 3 0,3,0,MIL,0,reyng001,0,0,0.009331661683597713,NL
CIN201308250 3 1,3,0,CIN,1,estrm001,0,0,-0.006581978213004693,NL
CIN201308250 4 0,3,0,MIL,0,reyng001,1,0,0.009331661683597713,NL
CIN201308250 4 1,3,0,CIN,1,estrm001,0,0,-0.006581978213004693,NL
CIN201308250 5 0,3,0,MIL,0,reyng001,0,0,0.009331661683597713,NL
CIN201308250 5 1,3,0,CIN,1,estrm001,0,0,-0.006581978213004693,NL
CIN201308250 6 0,3,0,MIL,0,reyng001,0,0,0.009331661683597713,NL
CIN201308250 6 1,3,0,CIN,1,estrm001,0,0,-0.006581978213004693,NL
CIN201308250 7 0,3,1,MIL,0,parrm001,1,1,-0.01113820428406626,NL
CIN201308250 7 1,3,0,CIN,1,estrm001,0,0,-0.006581978213004693,NL
CIN201308250 8 0,3,0,MIL,0,lecus001,0,0,-0.017840897945483422,NL
CIN201308250 8 1,3,0,CIN,1,kintb001,1,0,-0.019448543426059492,NL
CIN201308250 9 0,3,0,MIL,0,ondrl001,0,0,7.581393921789131e-4,NL
CIN201308250 9 1,3,1,CIN,1,hendj001,0,0,-0.01754821679384492,NL
CIN201309020 1 0,3,0,SLN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309020 1 1,3,1,CIN,1,waina001,2,1,-0.023079339514843727,NL
CIN201309020 2 0,3,0,SLN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309020 2 1,3,3,CIN,1,waina001,2,2,-0.023079339514843727,NL
CIN201309020 3 0,3,2,SLN,0,latom001,2,2,-0.014020306042539732,NL
CIN201309020 3 1,3,1,CIN,1,waina001,2,1,-0.023079339514843727,NL
CIN201309020 4 0,3,0,SLN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309020 4 1,3,1,CIN,1,waina001,1,0,-0.023079339514843727,NL
CIN201309020 5 0,3,0,SLN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309020 5 1,3,0,CIN,1,waina001,0,0,-0.023079339514843727,NL
CIN201309020 6 0,3,0,SLN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309020 6 1,3,0,CIN,1,waina001,0,0,-0.023079339514843727,NL
CIN201309020 7 0,3,0,SLN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309020 7 1,3,0,CIN,1,frees001,1,0,-0.0029412283658758922,NL
CIN201309020 8 0,3,0,SLN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309020 8 1,3,1,CIN,1,axfoj001,3,1,0.005777855433671197,NL
CIN201309020 9 0,3,0,SLN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309030 1 0,3,0,SLN,0,bailh001,1,0,-0.0100798203109475,NL
CIN201309030 1 1,3,0,CIN,1,wachm001,0,0,-0.014069553564605595,NL
CIN201309030 2 0,3,0,SLN,0,bailh001,0,0,-0.0100798203109475,NL
CIN201309030 2 1,3,0,CIN,1,wachm001,0,0,-0.014069553564605595,NL
CIN201309030 3 0,3,0,SLN,0,bailh001,1,0,-0.0100798203109475,NL
CIN201309030 3 1,3,0,CIN,1,wachm001,0,0,-0.014069553564605595,NL
CIN201309030 4 0,3,0,SLN,0,bailh001,0,0,-0.0100798203109475,NL
CIN201309030 4 1,3,0,CIN,1,wachm001,0,0,-0.014069553564605595,NL
CIN201309030 5 0,3,0,SLN,0,bailh001,0,0,-0.0100798203109475,NL
CIN201309030 5 1,3,0,CIN,1,wachm001,1,0,-0.014069553564605595,NL
CIN201309030 6 0,3,0,SLN,0,bailh001,0,0,-0.0100798203109475,NL
CIN201309030 6 1,3,0,CIN,1,wachm001,0,0,-0.014069553564605595,NL
CIN201309030 7 0,3,0,SLN,0,bailh001,0,0,-0.0100798203109475,NL
CIN201309030 7 1,3,1,CIN,1,manes001,2,1,-0.0231810224237484,NL
CIN201309030 8 0,3,0,SLN,0,parrm001,0,0,-0.01113820428406626,NL
CIN201309030 8 1,3,0,CIN,1,siegk001,0,0,-0.02482228749168786,NL
CIN201309030 9 0,3,0,SLN,0,chapa001,0,0,-0.013948517753967498,NL
CIN201309040 1 0,3,0,SLN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201309040 1 1,3,0,CIN,1,mills001,2,0,-0.013663739037341163,NL
CIN201309040 10 0,3,0,SLN,0,hoovj002,0,0,-0.007242072601685871,NL
CIN201309040 10 1,3,0,CIN,1,frees001,0,0,-0.0029412283658758922,NL
CIN201309040 11 0,3,0,SLN,0,hoovj002,1,0,-0.007242072601685871,NL
CIN201309040 11 1,3,0,CIN,1,axfoj001,0,0,0.005777855433671197,NL
CIN201309040 12 0,3,0,SLN,0,simoa001,0,0,-0.018642141220451956,NL
CIN201309040 12 1,3,0,CIN,1,lyont001,0,0,0.002262251441431767,NL
CIN201309040 13 0,3,0,SLN,0,simoa001,0,0,-0.018642141220451956,NL
CIN201309040 13 1,3,0,CIN,1,lyont001,0,0,0.002262251441431767,NL
CIN201309040 14 0,3,1,SLN,0,simoa001,0,0,-0.018642141220451956,NL
CIN201309040 14 1,3,1,CIN,1,mujie001,1,1,-0.015756514961381984,NL
CIN201309040 15 0,3,0,SLN,0,ondrl001,1,0,7.581393921789131e-4,NL
CIN201309040 15 1,3,0,CIN,1,martc006,1,0,0.00672818065232027,NL
CIN201309040 16 0,3,1,SLN,0,ondrl001,0,0,7.581393921789131e-4,NL
CIN201309040 16 1,3,0,CIN,1,martc006,0,0,0.00672818065232027,NL
CIN201309040 2 0,3,0,SLN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201309040 2 1,3,2,CIN,1,mills001,2,2,-0.013663739037341163,NL
CIN201309040 3 0,3,0,SLN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201309040 3 1,3,0,CIN,1,mills001,0,0,-0.013663739037341163,NL
CIN201309040 4 0,3,2,SLN,0,arrob001,2,2,-0.0055972050229374974,NL
CIN201309040 4 1,3,0,CIN,1,mills001,2,0,-0.013663739037341163,NL
CIN201309040 5 0,3,0,SLN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201309040 5 1,3,1,CIN,1,mills001,0,0,-0.013663739037341163,NL
CIN201309040 6 0,3,1,SLN,0,arrob001,1,1,-0.0055972050229374974,NL
CIN201309040 6 1,3,0,CIN,1,mills001,2,0,-0.013663739037341163,NL
CIN201309040 7 0,3,0,SLN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201309040 7 1,3,0,CIN,1,siegk001,0,0,-0.02482228749168786,NL
CIN201309040 8 0,3,0,SLN,0,lecus001,1,0,-0.017840897945483422,NL
CIN201309040 8 1,3,0,CIN,1,roset001,0,0,-0.015036682614311993,NL
CIN201309040 9 0,3,0,SLN,0,chapa001,0,0,-0.013948517753967498,NL
CIN201309040 9 1,3,0,CIN,1,roset001,0,0,-0.015036682614311993,NL
CIN201309050 1 0,3,0,SLN,0,cingt001,0,0,-0.011484590917374011,NL
CIN201309050 1 1,3,0,CIN,1,lynnl001,2,0,-0.003931005658468698,NL
CIN201309050 2 0,3,0,SLN,0,cingt001,0,0,-0.011484590917374011,NL
CIN201309050 2 1,3,1,CIN,1,lynnl001,2,1,-0.003931005658468698,NL
CIN201309050 3 0,3,0,SLN,0,cingt001,0,0,-0.011484590917374011,NL
CIN201309050 3 1,3,1,CIN,1,lynnl001,0,0,-0.003931005658468698,NL
CIN201309050 4 0,3,0,SLN,0,cingt001,0,0,-0.011484590917374011,NL
CIN201309050 4 1,3,1,CIN,1,lynnl001,0,0,-0.003931005658468698,NL
CIN201309050 5 0,3,1,SLN,0,cingt001,0,0,-0.011484590917374011,NL
CIN201309050 5 1,3,1,CIN,1,lynnl001,0,0,-0.003931005658468698,NL
CIN201309050 6 0,3,1,SLN,0,cingt001,2,1,-0.011484590917374011,NL
CIN201309050 6 1,3,1,CIN,1,frees001,2,1,-0.0029412283658758922,NL
CIN201309050 7 0,3,0,SLN,0,parrm001,0,0,-0.01113820428406626,NL
CIN201309050 7 1,3,1,CIN,1,manes001,1,0,-0.0231810224237484,NL
CIN201309050 8 0,3,0,SLN,0,lecus001,0,0,-0.017840897945483422,NL
CIN201309050 8 1,3,0,CIN,1,choar001,0,0,-0.016887634972621374,NL
CIN201309050 9 0,3,0,SLN,0,chapa001,1,0,-0.013948517753967498,NL
CIN201309060 1 0,3,2,LAN,0,leakm001,1,1,-0.010447781363054066,NL
CIN201309060 1 1,3,0,CIN,1,capuc001,0,0,0.009031402096734037,NL
CIN201309060 2 0,3,0,LAN,0,leakm001,0,0,-0.010447781363054066,NL
CIN201309060 2 1,3,0,CIN,1,capuc001,0,0,0.009031402096734037,NL
CIN201309060 3 0,3,0,LAN,0,leakm001,1,0,-0.010447781363054066,NL
CIN201309060 3 1,3,0,CIN,1,fifes001,0,0,0.0046904490025965265,NL
CIN201309060 4 0,3,0,LAN,0,leakm001,0,0,-0.010447781363054066,NL
CIN201309060 4 1,3,1,CIN,1,fifes001,2,1,0.0046904490025965265,NL
CIN201309060 5 0,3,0,LAN,0,leakm001,0,0,-0.010447781363054066,NL
CIN201309060 5 1,3,2,CIN,1,fifes001,2,1,0.0046904490025965265,NL
CIN201309060 6 0,3,0,LAN,0,leakm001,0,0,-0.010447781363054066,NL
CIN201309060 6 1,3,0,CIN,1,withc001,0,0,-0.013516296842755907,NL
CIN201309060 7 0,3,0,LAN,0,leakm001,0,0,-0.010447781363054066,NL
CIN201309060 7 1,3,0,CIN,1,withc001,0,0,-0.013516296842755907,NL
CIN201309060 8 0,3,0,LAN,0,leakm001,0,0,-0.010447781363054066,NL
CIN201309060 8 1,3,0,CIN,1,rodrp001,2,0,-0.019045692350569153,NL
CIN201309060 9 0,3,0,LAN,0,chapa001,0,0,-0.013948517753967498,NL
CIN201309070 1 0,3,1,LAN,0,latom001,4,1,-0.014020306042539732,NL
CIN201309070 1 1,3,2,CIN,1,greiz001,2,2,-0.023927883754648924,NL
CIN201309070 10 0,3,0,LAN,0,hoovj002,0,0,-0.007242072601685871,NL
CIN201309070 2 0,3,2,LAN,0,latom001,1,1,-0.014020306042539732,NL
CIN201309070 2 1,3,0,CIN,1,greiz001,0,0,-0.023927883754648924,NL
CIN201309070 3 0,3,0,LAN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309070 3 1,3,0,CIN,1,greiz001,1,0,-0.023927883754648924,NL
CIN201309070 4 0,3,0,LAN,0,latom001,1,0,-0.014020306042539732,NL
CIN201309070 4 1,3,0,CIN,1,greiz001,0,0,-0.023927883754648924,NL
CIN201309070 5 0,3,0,LAN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309070 5 1,3,0,CIN,1,greiz001,2,0,-0.023927883754648924,NL
CIN201309070 6 0,3,0,LAN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309070 6 1,3,0,CIN,1,greiz001,0,0,-0.023927883754648924,NL
CIN201309070 7 0,3,0,LAN,0,latom001,0,0,-0.014020306042539732,NL
CIN201309070 7 1,3,1,CIN,1,rodrp001,1,0,-0.019045692350569153,NL
CIN201309070 8 0,3,0,LAN,0,dukez001,0,0,0.008274893899657663,NL
CIN201309070 8 1,3,0,CIN,1,belir001,0,0,0.004581530522457165,NL
CIN201309070 9 0,3,0,LAN,0,lecus001,0,0,-0.017840897945483422,NL
CIN201309070 9 1,3,0,CIN,1,howej003,1,0,-0.029974829264934555,NL
CIN201309080 1 0,3,0,LAN,0,bailh001,0,0,-0.0100798203109475,NL
CIN201309080 1 1,3,0,CIN,1,kersc001,0,0,-0.04109788835920291,NL
CIN201309080 2 0,3,0,LAN,0,bailh001,0,0,-0.0100798203109475,NL
CIN201309080 2 1,3,1,CIN,1,kersc001,0,0,-0.04109788835920291,NL
CIN201309080 3 0,3,0,LAN,0,bailh001,0,0,-0.0100798203109475,NL
CIN201309080 3 1,3,0,CIN,1,kersc001,2,0,-0.04109788835920291,NL
CIN201309080 4 0,3,1,LAN,0,bailh001,0,0,-0.0100798203109475,NL
CIN201309080 4 1,3,1,CIN,1,kersc001,0,0,-0.04109788835920291,NL
CIN201309080 5 0,3,0,LAN,0,bailh001,0,0,-0.0100798203109475,NL
CIN201309080 5 1,3,0,CIN,1,kersc001,0,0,-0.04109788835920291,NL
CIN201309080 6 0,3,0,LAN,0,bailh001,1,0,-0.0100798203109475,NL
CIN201309080 6 1,3,0,CIN,1,kersc001,0,0,-0.04109788835920291,NL
CIN201309080 7 0,3,1,LAN,0,bailh001,1,0,-0.0100798203109475,NL
CIN201309080 7 1,3,0,CIN,1,kersc001,1,0,-0.04109788835920291,NL
CIN201309080 8 0,3,0,LAN,0,dukez001,0,0,0.008274893899657663,NL
CIN201309080 8 1,3,0,CIN,1,withc001,0,0,-0.013516296842755907,NL
CIN201309080 9 0,3,0,LAN,0,chapa001,0,0,-0.013948517753967498,NL
CIN201309090 1 0,3,0,CHN,0,arrob001,1,0,-0.0055972050229374974,NL
CIN201309090 1 1,3,0,CIN,1,woodt004,1,0,-0.01904263478325854,NL
CIN201309090 2 0,3,1,CHN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201309090 2 1,3,0,CIN,1,woodt004,0,0,-0.01904263478325854,NL
CIN201309090 3 0,3,1,CHN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201309090 3 1,3,0,CIN,1,woodt004,1,0,-0.01904263478325854,NL
CIN201309090 4 0,3,0,CHN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201309090 4 1,3,0,CIN,1,woodt004,1,0,-0.01904263478325854,NL
CIN201309090 5 0,3,0,CHN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201309090 5 1,3,0,CIN,1,woodt004,1,0,-0.01904263478325854,NL
CIN201309090 6 0,3,0,CHN,0,arrob001,1,0,-0.0055972050229374974,NL
CIN201309090 6 1,3,0,CIN,1,woodt004,1,0,-0.01904263478325854,NL
CIN201309090 7 0,3,0,CHN,0,arrob001,0,0,-0.0055972050229374974,NL
CIN201309090 7 1,3,0,CIN,1,woodt004,0,0,-0.01904263478325854,NL
