GAME_ID,PARK_ID,TEMP_PARK_CT,HR
MIA201307010,MIA02,76,0
MIA201307080,MIA02,86,0
MIA201307090,MIA02,77,2
MIA201307100,MIA02,76,0
MIA201307120,MIA02,77,1
MIA201307130,MIA02,75,1
MIA201307140,MIA02,76,1
MIA201307260,MIA02,81,1
MIA201307270,MIA02,76,0
MIA201307280,MIA02,77,1
MIA201307290,MIA02,79,0
MIA201307300,MIA02,79,0
MIA201307310,MIA02,78,1
MIA201308010,MIA02,78,0
MIA201308020,MIA02,75,0
MIA201308030,MIA02,76,0
MIA201308040,MIA02,75,0
MIA201308160,MIA02,79,3
MIA201308170,MIA02,78,1
MIA201308180,MIA02,83,3
MIA201308190,MIA02,77,1
MIA201308200,MIA02,79,1
MIA201308210,MIA02,78,1
MIA201308220,MIA02,78,0
MIA201308230,MIA02,76,1
MIA201308240,MIA02,79,0
MIA201308250,MIA02,76,1
MIA201309060,MIA02,80,2
MIA201309070,MIA02,78,2
MIA201309080,MIA02,78,2
MIA201309090,MIA02,78,0
MIA201309100,MIA02,76,0
MIA201309110,MIA02,76,3
MIA201309120,MIA02,75,1
MIA201309230,MIA02,77,0
MIA201309240,MIA02,78,0
MIA201309250,MIA02,79,0
MIA201309270,MIA02,84,0
MIA201309280,MIA02,78,0
MIA201309290,MIA02,75,0
MIL201304010,MIL06,63,4
MIL201304020,MIL06,63,3
MIL201304030,MIL06,62,4
MIL201304050,MIL06,61,1
MIL201304060,MIL06,65,3
MIL201304070,MIL06,70,3
MIL201304160,MIL06,70,4
MIL201304170,MIL06,62,1
MIL201304180,MIL06,64,4
MIL201304190,MIL06,62,5
MIL201304200,MIL06,70,1
MIL201304210,MIL06,70,2
MIL201304290,MIL06,69,6
MIL201304300,MIL06,81,7
MIL201305010,MIL06,80,5
MIL201305020,MIL06,66,0
MIL201305030,MIL06,66,2
MIL201305040,MIL06,70,5
MIL201305050,MIL06,63,1
MIL201305070,MIL06,72,3
MIL201305080,MIL06,71,2
MIL201305200,MIL06,85,2
MIL201305210,MIL06,81,0
MIL201305220,MIL06,73,2
MIL201305240,MIL06,64,0
MIL201305250,MIL06,66,6
MIL201305260,MIL06,60,0
MIL201305270,MIL06,70,5
MIL201305280,MIL06,70,3
MIL201306030,MIL06,68,3
MIL201306040,MIL06,68,2
MIL201306050,MIL06,70,1
MIL201306060,MIL06,70,1
MIL201306070,MIL06,70,1
MIL201306080,MIL06,63,2
MIL201306090,MIL06,69,3
MIL201306210,MIL06,77,1
MIL201306220,MIL06,77,0
MIL201306230,MIL06,85,4
MIL201306250,MIL06,73,4
MIL201306260,MIL06,73,3
MIL201306270,MIL06,80,2
MIL201307050,MIL06,85,1
MIL201307060,MIL06,86,3
MIL201307070,MIL06,85,1
MIL201307080,MIL06,80,2
MIL201307090,MIL06,84,1
MIL201307100,MIL06,77,1
MIL201307190,MIL06,90,2
MIL201307200,MIL06,73,2
MIL201307210,MIL06,76,1
MIL201307220,MIL06,83,1
MIL201307230,MIL06,68,3
MIL201307240,MIL06,68,1
MIL201307250,MIL06,75,5
MIL201308020,MIL06,78,2
MIL201308030,MIL06,73,2
MIL201308040,MIL06,69,2
MIL201308150,MIL06,73,2
MIL201308160,MIL06,76,4
MIL201308170,MIL06,74,0
MIL201308180,MIL06,74,1
MIL201308190,MIL06,79,4
MIL201308200,MIL06,83,1
MIL201308210,MIL06,84,5
MIL201308300,MIL06,79,1
MIL201308310,MIL06,73,2
MIL201309010,MIL06,81,1
MIL201309020,MIL06,66,1
MIL201309030,MIL06,72,2
MIL201309040,MIL06,70,2
MIL201309130,MIL06,70,0
MIL201309140,MIL06,63,2
MIL201309150,MIL06,67,3
MIL201309160,MIL06,68,1
MIL201309170,MIL06,68,2
MIL201309180,MIL06,74,2
MIL201309190,MIL06,78,4
MIL201309200,MIL06,66,2
MIL201309210,MIL06,68,1
MIL201309220,MIL06,67,1
MIN201304010,MIN04,35,0
MIN201304030,MIN04,46,0
MIN201304040,MIN04,46,2
MIN201304120,MIN04,34,1
MIN201304130,MIN04,35,2
MIN201304150,MIN04,38,4
MIN201304160,MIN04,45,0
MIN201304231,MIN04,38,1
MIN201304232,MIN04,42,0
MIN201304250,MIN04,51,1
MIN201304260,MIN04,71,2
MIN201304270,MIN04,73,1
MIN201304280,MIN04,74,1
MIN201305100,MIN04,67,0
MIN201305110,MIN04,53,2
MIN201305120,MIN04,52,3
MIN201305130,MIN04,72,2
MIN201305140,MIN04,92,2
MIN201305150,MIN04,67,4
MIN201305170,MIN04,59,1
MIN201305180,MIN04,81,3
MIN201305190,MIN04,80,2
MIN201305290,MIN04,74,1
MIN201305300,MIN04,74,4
MIN201305310,MIN04,72,1
MIN201306010,MIN04,68,3
MIN201306020,MIN04,60,4
MIN201306110,MIN04,77,0
MIN201306120,MIN04,74,0
MIN201306130,MIN04,78,0
MIN201306140,MIN04,76,0
MIN201306150,MIN04,68,1
MIN201306160,MIN04,82,3
MIN201306180,MIN04,73,2
MIN201306190,MIN04,83,3
MIN201306200,MIN04,82,6
MIN201306270,MIN04,84,1
MIN201306280,MIN04,72,5
MIN201306290,MIN04,75,1
MIN201306300,MIN04,78,5
MIN201307010,MIN04,83,3
MIN201307020,MIN04,82,1
MIN201307030,MIN04,83,1
MIN201307040,MIN04,83,2
MIN201307190,MIN04,84,0
MIN201307200,MIN04,79,1
MIN201307210,MIN04,75,1
MIN201307300,MIN04,72,2
MIN201307310,MIN04,80,1
MIN201308010,MIN04,78,1
MIN201308020,MIN04,78,0
MIN201308030,MIN04,76,1
MIN201308040,MIN04,72,2
MIN201308120,MIN04,77,2
MIN201308130,MIN04,74,2
MIN201308140,MIN04,73,3
MIN201308150,MIN04,78,1
MIN201308160,MIN04,78,3
MIN201308170,MIN04,81,3
MIN201308180,MIN04,82,1
MIN201308190,MIN04,78,1
MIN201308270,MIN04,91,1
MIN201308280,MIN04,88,4
MIN201308290,MIN04,87,1
MIN201309060,MIN04,89,2
MIN201309070,MIN04,88,3
MIN201309080,MIN04,75,0
MIN201309090,MIN04,93,0
MIN201309100,MIN04,80,4
MIN201309110,MIN04,83,4
MIN201309120,MIN04,70,2
MIN201309130,MIN04,67,0
MIN201309140,MIN04,70,0
MIN201309150,MIN04,62,4
MIN201309230,MIN04,72,1
MIN201309240,MIN04,72,4
MIN201309250,MIN04,70,0
MIN201309260,MIN04,79,2
MIN201309270,MIN04,82,2
MIN201309280,MIN04,55,1
MIN201309290,MIN04,68,1
NYA201304010,NYC21,62,0
NYA201304030,NYC21,43,2
NYA201304040,NYC21,43,2
NYA201304120,NYC21,42,0
NYA201304130,NYC21,54,5
NYA201304140,NYC21,56,1
NYA201304160,NYC21,60,1
NYA201304170,NYC21,68,2
NYA201304180,NYC21,55,4
NYA201304250,NYC21,65,5
NYA201304260,NYC21,64,4
NYA201304270,NYC21,68,3
NYA201304280,NYC21,66,2
NYA201304290,NYC21,57,1
NYA201304300,NYC21,61,2
NYA201305010,NYC21,61,2
NYA201305030,NYC21,60,1
NYA201305040,NYC21,64,2
NYA201305050,NYC21,58,3
NYA201305140,NYC21,61,1
NYA201305150,NYC21,67,5
NYA201305160,NYC21,75,1
NYA201305170,NYC21,72,0
NYA201305180,NYC21,66,4
NYA201305290,NYC21,80,2
NYA201305300,NYC21,88,2
NYA201305310,NYC21,86,0
NYA201306010,NYC21,86,3
NYA201306020,NYC21,81,2
NYA201306030,NYC21,71,2
NYA201306040,NYC21,74,2
NYA201306050,NYC21,70,3
NYA201306191,NYC21,73,2
NYA201306192,NYC21,75,1
NYA201306200,NYC21,73,3
NYA201306210,NYC21,75,1
NYA201306220,NYC21,81,2
NYA201306230,NYC21,87,0
NYA201306250,NYC21,84,6
NYA201306260,NYC21,82,3
NYA201306270,NYC21,82,1
NYA201307050,NYC21,90,1
NYA201307060,NYC21,91,1
NYA201307070,NYC21,92,1
NYA201307080,NYC21,87,2
NYA201307090,NYC21,82,2
NYA201307100,NYC21,85,2
NYA201307110,NYC21,83,0
NYA201307120,NYC21,73,0
NYA201307130,NYC21,76,3
NYA201307140,NYC21,88,2
NYA201307260,NYC21,79,1
NYA201307270,NYC21,83,0
NYA201307280,NYC21,79,4
NYA201308090,NYC21,81,1
NYA201308100,NYC21,81,4
NYA201308110,NYC21,78,6
NYA201308120,NYC21,80,1
NYA201308130,NYC21,77,5
NYA201308140,NYC21,71,2
NYA201308150,NYC21,75,2
NYA201308201,NYC21,85,2
NYA201308202,NYC21,85,1
NYA201308210,NYC21,83,2
NYA201308220,NYC21,75,2
NYA201308300,NYC21,83,3
NYA201308310,NYC21,83,1
NYA201309010,NYC21,82,2
NYA201309020,NYC21,81,1
NYA201309030,NYC21,78,1
NYA201309040,NYC21,79,1
NYA201309050,NYC21,71,2
NYA201309060,NYC21,68,4
NYA201309070,NYC21,76,4
NYA201309080,NYC21,80,1
NYA201309200,NYC21,69,2
NYA201309210,NYC21,74,2
NYA201309220,NYC21,68,2
NYA201309240,NYC21,69,1
NYA201309250,NYC21,70,4
NYA201309260,NYC21,66,1
NYN201304010,NYC20,61,2
NYN201304030,NYC20,44,3
NYN201304040,NYC20,47,1
NYN201304050,NYC20,57,2
NYN201304060,NYC20,46,1
NYN201304070,NYC20,53,1
NYN201304190,NYC20,59,4
NYN201304200,NYC20,54,4
NYN201304210,NYC20,49,1
NYN201304230,NYC20,52,2
NYN201304240,NYC20,53,2
NYN201304250,NYC20,59,1
NYN201304260,NYC20,63,1
NYN201304270,NYC20,65,3
NYN201304280,NYC20,66,1
NYN201305070,NYC20,70,0
NYN201305080,NYC20,62,3
NYN201305090,NYC20,64,1
NYN201305100,NYC20,68,3
NYN201305110,NYC20,66,4
NYN201305120,NYC20,70,2
NYN201305200,NYC20,75,2
NYN201305210,NYC20,81,1
NYN201305220,NYC20,71,1
NYN201305240,NYC20,50,3
NYN201305250,NYC20,53,1
NYN201305260,NYC20,64,2
NYN201305270,NYC20,74,1
NYN201305280,NYC20,60,0
NYN201306080,NYC20,77,0
NYN201306090,NYC20,80,3
NYN201306110,NYC20,80,3
NYN201306120,NYC20,75,4
NYN201306130,NYC20,64,1
NYN201306140,NYC20,70,1
NYN201306150,NYC20,78,0
NYN201306160,NYC20,81,2
NYN201306280,NYC20,81,1
NYN201306290,NYC20,83,0
NYN201306300,NYC20,83,5
NYN201307010,NYC20,73,2
NYN201307020,NYC20,79,2
NYN201307030,NYC20,77,4
NYN201307040,NYC20,87,2
NYN201307190,NYC20,95,5
NYN201307200,NYC20,93,2
NYN201307210,NYC20,88,3
NYN201307220,NYC20,78,0
NYN201307230,NYC20,81,1
NYN201307240,NYC20,80,3
NYN201307250,NYC20,66,2
NYN201308020,NYC20,83,2
NYN201308030,NYC20,76,3
NYN201308040,NYC20,80,1
NYN201308060,NYC20,75,1
NYN201308070,NYC20,74,0
NYN201308080,NYC20,79,1
NYN201308200,NYC20,84,2
NYN201308210,NYC20,89,2
NYN201308230,NYC20,78,3
NYN201308240,NYC20,78,0
NYN201308250,NYC20,81,3
NYN201308260,NYC20,82,0
NYN201308270,NYC20,85,0
NYN201308280,NYC20,78,1
NYN201308290,NYC20,79,3
NYN201309090,NYC20,68,5
NYN201309100,NYC20,84,3
NYN201309110,NYC20,84,1
NYN201309120,NYC20,84,4
NYN201309130,NYC20,70,4
NYN201309141,NYC20,68,1
NYN201309142,NYC20,62,3
NYN201309150,NYC20,69,0
NYN201309170,NYC20,63,1
NYN201309180,NYC20,64,1
NYN201309190,NYC20,75,0
NYN201309260,NYC20,64,1
NYN201309270,NYC20,63,3
NYN201309280,NYC20,72,1
NYN201309290,NYC20,69,0
OAK201304010,OAK01,61,0
OAK201304020,OAK01,61,3
OAK201304030,OAK01,60,4
OAK201304040,OAK01,65,3
OAK201304120,OAK01,59,2
OAK201304130,OAK01,65,3
OAK201304140,OAK01,69,1
OAK201304150,OAK01,55,1
OAK201304160,OAK01,63,1
OAK201304170,OAK01,69,2
OAK201304250,OAK01,58,1
OAK201304260,OAK01,59,0
OAK201304270,OAK01,61,3
OAK201304280,OAK01,68,3
OAK201304290,OAK01,71,5
OAK201304300,OAK01,71,1
OAK201305010,OAK01,79,3
OAK201305130,OAK01,65,3
OAK201305140,OAK01,61,3
OAK201305150,OAK01,63,1
OAK201305170,OAK01,58,2
OAK201305180,OAK01,65,0
OAK201305190,OAK01,72,1
OAK201305270,OAK01,57,1
OAK201305280,OAK01,60,3
OAK201305310,OAK01,64,0
OAK201306010,OAK01,77,0
OAK201306020,OAK01,63,0
OAK201306110,OAK01,61,2
OAK201306120,OAK01,62,2
OAK201306130,OAK01,65,1
OAK201306140,OAK01,61,2
OAK201306150,OAK01,56,1
OAK201306160,OAK01,65,4
OAK201306250,OAK01,67,2
OAK201306260,OAK01,72,1
OAK201306280,OAK01,75,1
OAK201306290,OAK01,84,2
OAK201306300,OAK01,76,5
OAK201307020,OAK01,64,4
OAK201307030,OAK01,73,2
OAK201307040,OAK01,75,0
OAK201307120,OAK01,61,1
OAK201307130,OAK01,62,1
OAK201307140,OAK01,61,1
OAK201307250,OAK01,61,1
OAK201307260,OAK01,60,3
OAK201307270,OAK01,63,2
OAK201307280,OAK01,61,0
OAK201307290,OAK01,58,4
OAK201307300,OAK01,58,2
OAK201307310,OAK01,62,0
OAK201308020,OAK01,61,2
OAK201308030,OAK01,64,2
OAK201308040,OAK01,61,2
OAK201308130,OAK01,67,1
OAK201308140,OAK01,66,1
OAK201308150,OAK01,69,1
OAK201308160,OAK01,65,1
OAK201308170,OAK01,72,2
OAK201308180,OAK01,73,3
OAK201308190,OAK01,65,1
OAK201308200,OAK01,65,3
OAK201308210,OAK01,64,4
OAK201308300,OAK01,68,1
OAK201308310,OAK01,64,1
OAK201309010,OAK01,68,3
OAK201309020,OAK01,70,3
OAK201309030,OAK01,65,2
OAK201309040,OAK01,68,5
OAK201309050,OAK01,69,0
OAK201309060,OAK01,80,1
OAK201309070,OAK01,84,2
OAK201309080,OAK01,75,1
OAK201309160,OAK01,58,2
OAK201309170,OAK01,62,1
OAK201309180,OAK01,70,4
OAK201309190,OAK01,72,4
OAK201309200,OAK01,60,2
OAK201309210,OAK01,64,4
OAK201309220,OAK01,63,4
PHI201304050,PHI13,64,3
PHI201304060,PHI13,52,0
PHI201304070,PHI13,59,2
PHI201304080,PHI13,72,1
PHI201304090,PHI13,81,4
PHI201304100,PHI13,76,6
PHI201304180,PHI13,64,1
PHI201304190,PHI13,74,2
PHI201304200,PHI13,57,1
PHI201304210,PHI13,50,2
PHI201304220,PHI13,50,2
PHI201304230,PHI13,51,1
PHI201304240,PHI13,69,3
PHI201304250,PHI13,58,1
PHI201305020,PHI13,71,3
PHI201305030,PHI13,63,4
PHI201305040,PHI13,63,2
PHI201305050,PHI13,62,3
PHI201305140,PHI13,63,2
PHI201305150,PHI13,74,3
PHI201305170,PHI13,77,3
PHI201305180,PHI13,69,2
PHI201305190,PHI13,66,3
PHI201305290,PHI13,88,5
PHI201305300,PHI13,92,3
PHI201305310,PHI13,91,5
PHI201306010,PHI13,93,2
PHI201306020,PHI13,89,1
PHI201306030,PHI13,74,3
PHI201306040,PHI13,78,2
PHI201306050,PHI13,79,2
PHI201306170,PHI13,80,2
PHI201306180,PHI13,70,2
PHI201306190,PHI13,82,2
PHI201306210,PHI13,81,0
PHI201306220,PHI13,89,5
PHI201306230,PHI13,87,1
PHI201307050,PHI13,92,3
PHI201307060,PHI13,94,4
PHI201307070,PHI13,95,2
PHI201307080,PHI13,84,0
PHI201307090,PHI13,86,1
PHI201307100,PHI13,91,5
PHI201307110,PHI13,88,0
PHI201307131,PHI13,91,1
PHI201307132,PHI13,83,1
PHI201307140,PHI13,92,1
PHI201307300,PHI13,84,2
PHI201307310,PHI13,81,3
PHI201308010,PHI13,74,0
PHI201308020,PHI13,83,5
PHI201308030,PHI13,82,2
PHI201308040,PHI13,80,0
PHI201308060,PHI13,72,4
PHI201308070,PHI13,75,3
PHI201308080,PHI13,84,4
PHI201308160,PHI13,79,1
PHI201308170,PHI13,82,1
PHI201308180,PHI13,78,2
PHI201308190,PHI13,77,3
PHI201308200,PHI13,87,2
PHI201308210,PHI13,85,2
PHI201308220,PHI13,79,2
PHI201308230,PHI13,77,1
PHI201308240,PHI13,84,4
PHI201308250,PHI13,83,2
PHI201309020,PHI13,80,1
PHI201309030,PHI13,79,3
PHI201309040,PHI13,80,1
PHI201309060,PHI13,71,2
PHI201309070,PHI13,79,2
PHI201309080,PHI13,83,3
PHI201309100,PHI13,86,1
PHI201309110,PHI13,91,4
PHI201309120,PHI13,74,1
PHI201309160,PHI13,71,2
PHI201309170,PHI13,63,1
PHI201309180,PHI13,70,2
PHI201309200,PHI13,75,1
PHI201309210,PHI13,77,2
PHI201309220,PHI13,71,0
PIT201304010,PIT08,41,1
PIT201304030,PIT08,35,0
PIT201304040,PIT08,45,1
PIT201304120,PIT08,52,3
PIT201304130,PIT08,52,1
PIT201304140,PIT08,54,4
PIT201304150,PIT08,62,1
PIT201304170,PIT08,68,0
PIT201304180,PIT08,83,6
PIT201304190,PIT08,49,1
PIT201304200,PIT08,45,1
PIT201304210,PIT08,45,0
PIT201305030,PIT08,72,2
PIT201305040,PIT08,71,2
PIT201305050,PIT08,69,3
PIT201305070,PIT08,65,1
PIT201305080,PIT08,67,1
PIT201305130,PIT08,51,0
PIT201305140,PIT08,62,2
PIT201305150,PIT08,84,1
PIT201305160,PIT08,83,1
PIT201305170,PIT08,80,3
PIT201305180,PIT08,78,0
PIT201305190,PIT08,78,1
PIT201305210,PIT08,85,1
PIT201305220,PIT08,72,0
PIT201305230,PIT08,73,0
PIT201305290,PIT08,85,2
PIT201305300,PIT08,86,0
PIT201305310,PIT08,86,2
PIT201306010,PIT08,84,0
PIT201306020,PIT08,79,2
PIT201306110,PIT08,78,2
PIT201306120,PIT08,80,2
PIT201306130,PIT08,70,1
PIT201306140,PIT08,74,0
PIT201306150,PIT08,78,1
PIT201306160,PIT08,71,2
PIT201306280,PIT08,69,1
PIT201306290,PIT08,76,2
PIT201306300,PIT08,84,0
PIT201307020,PIT08,82,1
PIT201307030,PIT08,85,2
PIT201307040,PIT08,86,0
PIT201307080,PIT08,83,0
PIT201307090,PIT08,76,2
PIT201307100,PIT08,67,0
PIT201307120,PIT08,73,2
PIT201307130,PIT08,80,1
PIT201307140,PIT08,87,0
PIT201307290,PIT08,74,1
PIT201307301,PIT08,76,0
PIT201307302,PIT08,75,1
PIT201307310,PIT08,74,1
PIT201308010,PIT08,81,0
PIT201308020,PIT08,75,1
PIT201308030,PIT08,76,1
PIT201308040,PIT08,73,1
PIT201308060,PIT08,81,1
PIT201308070,PIT08,71,1
PIT201308080,PIT08,81,1
PIT201308160,PIT08,77,1
PIT201308170,PIT08,79,4
PIT201308180,PIT08,73,0
PIT201308270,PIT08,78,3
PIT201308280,PIT08,73,1
PIT201308290,PIT08,84,1
PIT201308300,PIT08,85,2
PIT201308310,PIT08,83,1
PIT201309010,PIT08,75,0
PIT201309120,PIT08,72,0
PIT201309130,PIT08,59,5
PIT201309140,PIT08,64,2
PIT201309150,PIT08,68,2
PIT201309160,PIT08,66,0
PIT201309170,PIT08,67,1
PIT201309180,PIT08,71,1
PIT201309190,PIT08,71,2
PIT201309200,PIT08,77,4
PIT201309210,PIT08,62,2
PIT201309220,PIT08,61,3
SDN201304090,SAN02,67,3
SDN201304100,SAN02,67,2
SDN201304110,SAN02,63,2
SDN201304120,SAN02,62,4
SDN201304130,SAN02,63,4
SDN201304140,SAN02,62,1
SDN201304220,SAN02,63,2
SDN201304230,SAN02,63,0
SDN201304240,SAN02,64,1
SDN201304260,SAN02,64,0
SDN201304270,SAN02,65,1
SDN201304280,SAN02,69,4
SDN201305030,SAN02,69,3
SDN201305040,SAN02,66,2
SDN201305050,SAN02,67,3
SDN201305060,SAN02,65,1
SDN201305070,SAN02,65,1
SDN201305080,SAN02,68,0
SDN201305160,SAN02,64,2
SDN201305170,SAN02,66,5
SDN201305180,SAN02,67,1
SDN201305190,SAN02,72,4
SDN201305200,SAN02,66,1
SDN201305210,SAN02,66,1
SDN201305220,SAN02,66,1
SDN201305290,SAN02,66,2
SDN201305300,SAN02,67,5
SDN201305310,SAN02,67,2
SDN201306010,SAN02,67,1
SDN201306020,SAN02,65,3
SDN201306100,SAN02,65,5
SDN201306110,SAN02,66,1
SDN201306120,SAN02,69,2
SDN201306140,SAN02,66,0
SDN201306150,SAN02,66,3
SDN201306160,SAN02,70,2
SDN201306200,SAN02,70,3
SDN201306210,SAN02,68,1
SDN201306220,SAN02,72,2
SDN201306230,SAN02,71,3
SDN201306240,SAN02,67,1
SDN201306250,SAN02,69,1
SDN201306260,SAN02,69,2
SDN201307080,SAN02,70,0
SDN201307090,SAN02,71,0
SDN201307100,SAN02,68,1
SDN201307110,SAN02,69,1
SDN201307120,SAN02,71,0
SDN201307130,SAN02,70,2
SDN201307140,SAN02,76,4
SDN201307290,SAN02,66,1
SDN201307300,SAN02,66,0
SDN201307310,SAN02,70,1
SDN201308020,SAN02,68,3
SDN201308030,SAN02,68,1
SDN201308040,SAN02,71,1
SDN201308060,SAN02,66,1
SDN201308070,SAN02,70,3
SDN201308150,SAN02,69,1
SDN201308160,SAN02,69,4
SDN201308170,SAN02,70,2
SDN201308180,SAN02,72,1
SDN201308190,SAN02,66,1
SDN201308200,SAN02,72,2
SDN201308210,SAN02,71,0
SDN201308230,SAN02,68,4
SDN201308240,SAN02,72,2
SDN201308250,SAN02,71,0
SDN201309020,SAN02,71,1
SDN201309030,SAN02,78,0
SDN201309040,SAN02,78,8
SDN201309060,SAN02,75,3
SDN201309070,SAN02,77,1
SDN201309080,SAN02,73,0
SDN201309200,SAN02,64,1
SDN201309210,SAN02,71,2
SDN201309220,SAN02,72,0
SDN201309230,SAN02,70,1
SDN201309240,SAN02,69,1
SDN201309250,SAN02,65,3
SDN201309260,SAN02,71,1
SEA201304080,SEA03,56,0
SEA201304090,SEA03,55,8
SEA201304100,SEA03,56,5
SEA201304110,SEA03,53,2
SEA201304120,SEA03,46,1
SEA201304130,SEA03,46,0
SEA201304140,SEA03,48,1
SEA201304160,SEA03,48,1
SEA201304170,SEA03,54,0
SEA201304180,SEA03,51,0
SEA201304250,SEA03,66,2
SEA201304260,SEA03,63,2
SEA201304270,SEA03,57,2
SEA201304280,SEA03,56,2
SEA201304290,SEA03,51,2
SEA201304300,SEA03,53,2
SEA201305010,SEA03,61,2
SEA201305100,SEA03,68,2
SEA201305110,SEA03,80,4
SEA201305120,SEA03,68,2
SEA201305240,SEA03,60,2
SEA201305250,SEA03,59,1
SEA201305260,SEA03,54,3
SEA201305270,SEA03,60,3
SEA201305280,SEA03,61,2
SEA201306030,SEA03,67,1
SEA201306040,SEA03,75,2
SEA201306050,SEA03,68,1
SEA201306060,SEA03,77,2
SEA201306070,SEA03,66,0
SEA201306080,SEA03,59,0
SEA201306090,SEA03,61,0
SEA201306100,SEA03,69,1
SEA201306110,SEA03,65,1
SEA201306120,SEA03,63,0
SEA201306210,SEA03,67,5
SEA201306220,SEA03,76,2
SEA201306230,SEA03,63,4
SEA201306250,SEA03,65,7
SEA201306260,SEA03,65,2
SEA201306280,SEA03,79,3
SEA201306290,SEA03,82,3
SEA201306300,SEA03,73,3
SEA201307080,SEA03,76,1
SEA201307090,SEA03,79,7
SEA201307100,SEA03,69,2
SEA201307110,SEA03,60,2
SEA201307120,SEA03,65,4
SEA201307130,SEA03,73,1
SEA201307140,SEA03,68,2
SEA201307220,SEA03,73,3
SEA201307230,SEA03,80,1
SEA201307240,SEA03,69,2
SEA201307250,SEA03,83,1
SEA201307260,SEA03,82,2
SEA201307270,SEA03,65,2
SEA201307280,SEA03,63,4
SEA201308050,SEA03,79,1
SEA201308060,SEA03,76,1
SEA201308070,SEA03,69,3
SEA201308090,SEA03,75,2
SEA201308100,SEA03,70,1
SEA201308110,SEA03,65,1
SEA201308230,SEA03,72,1
SEA201308240,SEA03,72,1
SEA201308250,SEA03,67,2
SEA201308260,SEA03,69,3
SEA201308270,SEA03,73,1
SEA201308280,SEA03,72,5
SEA201309060,SEA03,69,2
SEA201309070,SEA03,72,3
SEA201309080,SEA03,66,1
SEA201309090,SEA03,73,2
SEA201309100,SEA03,73,2
SEA201309110,SEA03,80,1
SEA201309230,SEA03,60,2
SEA201309240,SEA03,58,1
SEA201309250,SEA03,59,3
SEA201309270,SEA03,59,4
SEA201309280,SEA03,60,5
SEA201309290,SEA03,56,0
SFN201304050,SFO03,64,0
SFN201304060,SFO03,59,2
SFN201304070,SFO03,59,0
SFN201304080,SFO03,58,2
SFN201304090,SFO03,64,2
SFN201304100,SFO03,78,0
SFN201304190,SFO03,62,1
SFN201304200,SFO03,62,1
SFN201304210,SFO03,69,1
SFN201304220,SFO03,65,3
SFN201304230,SFO03,63,2
SFN201304240,SFO03,62,1
SFN201305030,SFO03,64,1
SFN201305040,SFO03,62,3
SFN201305050,SFO03,63,0
SFN201305060,SFO03,62,2
SFN201305070,SFO03,61,2
SFN201305080,SFO03,62,2
SFN201305090,SFO03,57,2
SFN201305100,SFO03,56,2
SFN201305110,SFO03,66,1
SFN201305120,SFO03,70,3
SFN201305200,SFO03,63,1
SFN201305210,SFO03,57,1
SFN201305220,SFO03,61,1
SFN201305240,SFO03,59,2
SFN201305250,SFO03,63,3
SFN201305260,SFO03,59,1
SFN201305290,SFO03,64,2
SFN201305300,SFO03,61,0
SFN201306040,SFO03,61,2
SFN201306050,SFO03,62,0
SFN201306170,SFO03,60,0
SFN201306180,SFO03,54,3
SFN201306190,SFO03,63,2
SFN201306200,SFO03,60,0
SFN201306210,SFO03,63,1
SFN201306220,SFO03,69,1
SFN201306230,SFO03,59,4
SFN201307050,SFO03,61,1
SFN201307060,SFO03,66,1
SFN201307070,SFO03,67,0
SFN201307080,SFO03,60,1
SFN201307090,SFO03,62,2
SFN201307100,SFO03,61,1
SFN201307190,SFO03,57,0
SFN201307200,SFO03,63,1
SFN201307210,SFO03,62,0
SFN201307220,SFO03,61,3
SFN201307231,SFO03,60,3
SFN201307240,SFO03,62,0
SFN201307260,SFO03,58,0
SFN201307270,SFO03,59,1
SFN201307280,SFO03,62,2
SFN201308050,SFO03,59,1
SFN201308060,SFO03,57,1
SFN201308070,SFO03,65,1
SFN201308080,SFO03,59,1
SFN201308090,SFO03,62,2
SFN201308100,SFO03,64,1
SFN201308110,SFO03,63,2
SFN201308190,SFO03,64,0
SFN201308200,SFO03,64,1
SFN201308210,SFO03,68,3
SFN201308220,SFO03,65,2
SFN201308230,SFO03,59,1
SFN201308240,SFO03,66,1
SFN201308250,SFO03,71,0
SFN201309050,SFO03,67,0
SFN201309060,SFO03,72,1
SFN201309070,SFO03,74,0
SFN201309080,SFO03,72,0
SFN201309090,SFO03,66,1
SFN201309100,SFO03,65,3
SFN201309110,SFO03,68,0
SFN201309240,SFO03,61,3
SFN201309250,SFO03,58,1
SFN201309260,SFO03,65,1
SFN201309270,SFO03,68,4
SFN201309280,SFO03,67,4
SFN201309290,SFO03,67,3
SLN201304080,STL10,78,1
SLN201304090,STL10,77,1
SLN201304100,STL10,76,4
SLN201304120,STL10,45,1
SLN201304130,STL10,59,0
SLN201304140,STL10,76,3
SLN201304260,STL10,56,3
SLN201304270,STL10,53,1
SLN201304280,STL10,57,4
SLN201304290,STL10,75,0
SLN201304300,STL10,79,1
SLN201305010,STL10,81,2
SLN201305100,STL10,61,1
SLN201305110,STL10,70,0
SLN201305120,STL10,60,2
SLN201305130,STL10,74,1
SLN201305140,STL10,93,3
SLN201305150,STL10,87,1
SLN201305160,STL10,74,0
SLN201305170,STL10,76,3
SLN201305180,STL10,84,0
SLN201305190,STL10,88,0
SLN201305290,STL10,84,2
SLN201305300,STL10,70,1
