HALF.INNING,Outs.Inning,Runs.Inning,Team,Home,Pitcher,SP,R_SP,Estimate,League
TBA202106220 5 0,3,0,BOS,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202106220 5 1,3,3,TBA,1,rodre004,1,1,0.002991364495300308,AL
TBA202106220 6 0,3,0,BOS,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202106220 6 1,3,0,TBA,1,rodre004,0,0,0.002991364495300308,AL
TBA202106220 7 0,3,0,BOS,0,wislm001,0,0,0.0022488061040295067,AL
TBA202106220 7 1,3,0,TBA,1,taylj001,1,0,-0.014439095515024373,AL
TBA202106220 8 0,3,0,BOS,0,feyej001,1,0,-0.005792346862607524,AL
TBA202106220 8 1,3,0,TBA,1,ottaa001,1,0,-0.0053894760502753,AL
TBA202106220 9 0,3,0,BOS,0,feyej001,0,0,-0.005792346862607524,AL
TBA202106220 9 1,3,0,TBA,1,barnm001,1,0,-0.0014683456078130788,AL
TBA202106230 1 0,3,1,BOS,0,hillr001,2,1,-0.014024227882668298,AL
TBA202106230 1 1,3,2,TBA,1,richg002,0,0,0.00731091148239017,AL
TBA202106230 2 0,3,0,BOS,0,hillr001,1,0,-0.014024227882668298,AL
TBA202106230 2 1,3,3,TBA,1,richg002,4,2,0.00731091148239017,AL
TBA202106230 3 0,3,0,BOS,0,hillr001,1,0,-0.014024227882668298,AL
TBA202106230 3 1,3,0,TBA,1,workb001,2,0,0.017408900715951272,AL
TBA202106230 4 0,3,0,BOS,0,hillr001,0,0,-0.014024227882668298,AL
TBA202106230 4 1,3,0,TBA,1,riosy001,0,0,-8.828659754140588e-4,AL
TBA202106230 5 0,3,0,BOS,0,hillr001,1,0,-0.014024227882668298,AL
TBA202106230 5 1,3,0,TBA,1,riosy001,0,0,-8.828659754140588e-4,AL
TBA202106230 6 0,3,0,BOS,0,kitta001,1,0,-0.013987053484175166,AL
TBA202106230 6 1,3,0,TBA,1,taylj001,1,0,-0.014439095515024373,AL
TBA202106230 7 0,3,0,BOS,0,sprij001,0,0,-0.002794543913604113,AL
TBA202106230 7 1,3,3,TBA,1,andrm001,1,1,0.02307109675379891,AL
TBA202106230 8 0,3,1,BOS,0,sprij001,1,1,-0.002794543913604113,AL
TBA202106230 8 1,3,0,TBA,1,andrm001,0,0,0.02307109675379891,AL
TBA202106230 9 0,3,0,BOS,0,castd002,0,0,-0.01122481745177961,AL
TBA202106240 1 0,3,0,BOS,0,wachm001,0,0,0.003636496833066696,AL
TBA202106240 1 1,3,0,TBA,1,piven001,0,0,-0.002715916048088617,AL
TBA202106240 2 0,3,0,BOS,0,wachm001,0,0,0.003636496833066696,AL
TBA202106240 2 1,3,0,TBA,1,piven001,0,0,-0.002715916048088617,AL
TBA202106240 3 0,3,0,BOS,0,wachm001,0,0,0.003636496833066696,AL
TBA202106240 3 1,3,0,TBA,1,piven001,0,0,-0.002715916048088617,AL
TBA202106240 4 0,3,0,BOS,0,wachm001,0,0,0.003636496833066696,AL
TBA202106240 4 1,3,0,TBA,1,piven001,0,0,-0.002715916048088617,AL
TBA202106240 5 0,3,0,BOS,0,wachm001,1,0,0.003636496833066696,AL
TBA202106240 5 1,3,0,TBA,1,piven001,0,0,-0.002715916048088617,AL
TBA202106240 6 0,3,0,BOS,0,rasmd002,1,0,-0.017132716658308043,AL
TBA202106240 6 1,3,0,TBA,1,piven001,0,0,-0.002715916048088617,AL
TBA202106240 7 0,3,0,BOS,0,thomr007,2,0,-0.012199148524370368,AL
TBA202106240 7 1,3,0,TBA,1,piven001,1,0,-0.002715916048088617,AL
TBA202106240 8 0,3,0,BOS,0,wislm001,0,0,0.0022488061040295067,AL
TBA202106240 8 1,3,0,TBA,1,hernd004,2,0,4.506645496459141e-5,AL
TBA202106240 9 0,3,0,BOS,0,feyej001,1,0,-0.005792346862607524,AL
TBA202106250 1 0,3,2,ANA,0,kitta001,0,0,-0.013987053484175166,AL
TBA202106250 1 1,3,3,TBA,1,canng001,4,3,0.010826448201049,AL
TBA202106250 2 0,3,0,ANA,0,kitta001,0,0,-0.013987053484175166,AL
TBA202106250 2 1,3,0,TBA,1,canng001,1,0,0.010826448201049,AL
TBA202106250 3 0,3,1,ANA,0,flemj001,2,1,0.0038023905738534176,AL
TBA202106250 3 1,3,0,TBA,1,canng001,0,0,0.010826448201049,AL
TBA202106250 4 0,3,0,ANA,0,flemj001,0,0,0.0038023905738534176,AL
TBA202106250 4 1,3,0,TBA,1,canng001,1,0,0.010826448201049,AL
TBA202106250 5 0,3,0,ANA,0,flemj001,0,0,0.0038023905738534176,AL
TBA202106250 5 1,3,0,TBA,1,canng001,0,0,0.010826448201049,AL
TBA202106250 6 0,3,0,ANA,0,flemj001,2,0,0.0038023905738534176,AL
TBA202106250 6 1,3,0,TBA,1,suarj001,1,0,-0.010500955549758391,AL
TBA202106250 7 0,3,0,ANA,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202106250 7 1,3,1,TBA,1,suarj001,3,1,-0.010500955549758391,AL
TBA202106250 8 0,3,0,ANA,0,wislm001,0,0,0.0022488061040295067,AL
TBA202106250 8 1,3,0,TBA,1,mayem001,0,0,-0.0041672583334925834,AL
TBA202106250 9 0,3,0,ANA,0,castd002,0,0,-0.01122481745177961,AL
TBA202106260 1 0,3,0,ANA,0,mccls003,0,0,-0.02029550946596768,AL
TBA202106260 1 1,3,0,TBA,1,cobba001,0,0,-0.00732830654258893,AL
TBA202106260 2 0,3,0,ANA,0,mccls003,0,0,-0.02029550946596768,AL
TBA202106260 2 1,3,2,TBA,1,cobba001,0,0,-0.00732830654258893,AL
TBA202106260 3 0,3,3,ANA,0,mccls003,5,3,-0.02029550946596768,AL
TBA202106260 3 1,3,0,TBA,1,cobba001,0,0,-0.00732830654258893,AL
TBA202106260 4 0,3,0,ANA,0,mccls003,0,0,-0.02029550946596768,AL
TBA202106260 4 1,3,4,TBA,1,cobba001,3,3,-0.00732830654258893,AL
TBA202106260 5 0,3,0,ANA,0,mccls003,0,0,-0.02029550946596768,AL
TBA202106260 5 1,3,1,TBA,1,quinj001,1,1,0.01688786321129745,AL
TBA202106260 6 0,3,0,ANA,0,mccls003,0,0,-0.02029550946596768,AL
TBA202106260 6 1,3,1,TBA,1,quinj001,0,0,0.01688786321129745,AL
TBA202106260 7 0,3,0,ANA,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202106260 7 1,3,5,TBA,1,quijj001,7,5,-0.012273780523624215,AL
TBA202106260 8 0,3,0,ANA,0,headl001,0,0,-0.018060299140658705,AL
TBA202106260 8 1,3,0,TBA,1,guerj003,0,0,0.015473209352396756,AL
TBA202106260 9 0,3,0,ANA,0,headl001,0,0,-0.018060299140658705,AL
TBA202106270 1 0,3,0,ANA,0,yarbr001,0,0,0.010145704814933624,AL
TBA202106270 1 1,3,0,TBA,1,sandp002,0,0,-0.01529256103800409,AL
TBA202106270 2 0,3,0,ANA,0,yarbr001,0,0,0.010145704814933624,AL
TBA202106270 2 1,3,0,TBA,1,sandp002,0,0,-0.01529256103800409,AL
TBA202106270 3 0,3,0,ANA,0,yarbr001,1,0,0.010145704814933624,AL
TBA202106270 3 1,3,0,TBA,1,sandp002,0,0,-0.01529256103800409,AL
TBA202106270 4 0,3,1,ANA,0,yarbr001,2,1,0.010145704814933624,AL
TBA202106270 4 1,3,0,TBA,1,sandp002,0,0,-0.01529256103800409,AL
TBA202106270 5 0,3,0,ANA,0,yarbr001,0,0,0.010145704814933624,AL
TBA202106270 5 1,3,1,TBA,1,sandp002,1,0,-0.01529256103800409,AL
TBA202106270 6 0,3,1,ANA,0,yarbr001,1,0,0.010145704814933624,AL
TBA202106270 6 1,3,3,TBA,1,sandp002,1,1,-0.01529256103800409,AL
TBA202106270 7 0,3,2,ANA,0,thomr007,3,2,-0.012199148524370368,AL
TBA202106270 7 1,3,0,TBA,1,mayem001,1,0,-0.0041672583334925834,AL
TBA202106270 8 0,3,1,ANA,0,wislm001,0,0,0.0022488061040295067,AL
TBA202106270 8 1,3,0,TBA,1,watst001,0,0,-0.017797422865352186,AL
TBA202106270 9 0,3,1,ANA,0,fairp001,0,0,2.489480747692342e-4,AL
TBA202106270 9 1,3,0,TBA,1,igler001,0,0,-0.015459394684157983,AL
TBA202107050 1 0,3,0,CLE,0,hillr001,0,0,-0.014024227882668298,AL
TBA202107050 1 1,3,0,TBA,1,allel002,0,0,0.014045225458547968,AL
TBA202107050 2 0,3,0,CLE,0,hillr001,0,0,-0.014024227882668298,AL
TBA202107050 2 1,3,4,TBA,1,allel002,2,2,0.014045225458547968,AL
TBA202107050 3 0,3,0,CLE,0,hillr001,1,0,-0.014024227882668298,AL
TBA202107050 3 1,3,0,TBA,1,allel002,0,0,0.014045225458547968,AL
TBA202107050 4 0,3,1,CLE,0,hillr001,3,1,-0.014024227882668298,AL
TBA202107050 4 1,3,1,TBA,1,allel002,1,1,0.014045225458547968,AL
TBA202107050 5 0,3,4,CLE,0,rasmd002,2,2,-0.017132716658308043,AL
TBA202107050 5 1,3,0,TBA,1,garzj001,0,0,0.010560864507525289,AL
TBA202107050 6 0,3,3,CLE,0,sprij001,4,3,-0.002794543913604113,AL
TBA202107050 6 1,3,1,TBA,1,wittn001,2,1,0.004032498165202518,AL
TBA202107050 7 0,3,0,CLE,0,kitta001,1,0,-0.013987053484175166,AL
TBA202107050 7 1,3,1,TBA,1,shawb001,0,0,-0.010481505783242135,AL
TBA202107050 8 0,3,0,CLE,0,kitta001,1,0,-0.013987053484175166,AL
TBA202107050 8 1,3,0,TBA,1,karij001,0,0,-9.090830157238323e-5,AL
TBA202107050 9 0,3,0,CLE,0,fairp001,0,0,2.489480747692342e-4,AL
TBA202107071 1 0,3,0,CLE,0,wachm001,0,0,0.003636496833066696,AL
TBA202107071 1 1,3,3,TBA,1,mejij002,4,3,0.025710595259850418,AL
TBA202107071 2 0,3,1,CLE,0,wachm001,0,0,0.003636496833066696,AL
TBA202107071 2 1,3,0,TBA,1,mejij002,0,0,0.025710595259850418,AL
TBA202107071 3 0,3,0,CLE,0,wachm001,1,0,0.003636496833066696,AL
TBA202107071 3 1,3,3,TBA,1,mejij002,2,2,0.025710595259850418,AL
TBA202107071 4 0,3,0,CLE,0,wachm001,0,0,0.003636496833066696,AL
TBA202107071 4 1,3,1,TBA,1,johnd005,0,0,-0.002561073204734022,AL
TBA202107071 5 0,3,0,CLE,0,wachm001,2,0,0.003636496833066696,AL
TBA202107071 5 1,3,0,TBA,1,johnd005,0,0,-0.002561073204734022,AL
TBA202107071 6 0,3,0,CLE,0,wachm001,0,0,0.003636496833066696,AL
TBA202107071 6 1,3,1,TBA,1,stept002,0,0,-0.0021489148161898796,AL
TBA202107071 7 0,3,0,CLE,0,sherr001,0,0,0.003786930371719346,AL
TBA202107072 1 0,3,0,CLE,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202107072 1 1,3,0,TBA,1,hents001,0,0,0.022359136580085526,AL
TBA202107072 2 0,3,0,CLE,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202107072 2 1,3,1,TBA,1,hents001,2,1,0.022359136580085526,AL
TBA202107072 3 0,3,0,CLE,0,flemj001,0,0,0.0038023905738534176,AL
TBA202107072 3 1,3,0,TBA,1,hents001,0,0,0.022359136580085526,AL
TBA202107072 4 0,3,0,CLE,0,flemj001,0,0,0.0038023905738534176,AL
TBA202107072 4 1,3,1,TBA,1,hents001,1,1,0.022359136580085526,AL
TBA202107072 5 0,3,0,CLE,0,flemj001,0,0,0.0038023905738534176,AL
TBA202107072 5 1,3,2,TBA,1,hents001,3,2,0.022359136580085526,AL
TBA202107072 6 0,3,0,CLE,0,wislm001,0,0,0.0022488061040295067,AL
TBA202107072 6 1,3,0,TBA,1,parkb001,1,0,-0.007626695346146443,AL
TBA202107072 7 0,3,0,CLE,0,fairp001,0,0,2.489480747692342e-4,AL
TBA202107090 1 0,3,0,TOR,0,mccls003,2,0,-0.02029550946596768,AL
TBA202107090 1 1,3,0,TBA,1,manoa001,0,0,-0.015342152347063012,AL
TBA202107090 2 0,3,0,TOR,0,mccls003,0,0,-0.02029550946596768,AL
TBA202107090 2 1,3,0,TBA,1,manoa001,1,0,-0.015342152347063012,AL
TBA202107090 3 0,3,1,TOR,0,mccls003,2,1,-0.02029550946596768,AL
TBA202107090 3 1,3,2,TBA,1,manoa001,3,2,-0.015342152347063012,AL
TBA202107090 4 0,3,0,TOR,0,mccls003,1,0,-0.02029550946596768,AL
TBA202107090 4 1,3,1,TBA,1,manoa001,3,1,-0.015342152347063012,AL
TBA202107090 5 0,3,0,TOR,0,kitta001,0,0,-0.013987053484175166,AL
TBA202107090 5 1,3,0,TBA,1,sauct001,0,0,0.0013074786970599685,AL
TBA202107090 6 0,3,0,TOR,0,kitta001,0,0,-0.013987053484175166,AL
TBA202107090 6 1,3,2,TBA,1,casta005,2,2,2.0741918791516387e-4,AL
TBA202107090 7 0,3,0,TOR,0,sprij001,0,0,-0.002794543913604113,AL
TBA202107090 7 1,3,2,TBA,1,barnj002,2,1,0.00899620393031732,AL
TBA202107090 8 0,3,0,TOR,0,sprij001,0,0,-0.002794543913604113,AL
TBA202107090 8 1,3,0,TBA,1,cimba001,0,0,-0.015927413224369347,AL
TBA202107090 9 0,3,0,TOR,0,feyej001,0,0,-0.005792346862607524,AL
TBA202107100 1 0,3,0,TOR,0,yarbr001,1,0,0.010145704814933624,AL
TBA202107100 1 1,3,1,TBA,1,strir001,0,0,-0.0021009957881031943,AL
TBA202107100 2 0,3,0,TOR,0,yarbr001,0,0,0.010145704814933624,AL
TBA202107100 2 1,3,0,TBA,1,strir001,0,0,-0.0021009957881031943,AL
TBA202107100 3 0,3,2,TOR,0,yarbr001,1,1,0.010145704814933624,AL
TBA202107100 3 1,3,3,TBA,1,strir001,1,1,-0.0021009957881031943,AL
TBA202107100 4 0,3,0,TOR,0,yarbr001,1,0,0.010145704814933624,AL
TBA202107100 4 1,3,0,TBA,1,strir001,1,0,-0.0021009957881031943,AL
TBA202107100 5 0,3,0,TOR,0,yarbr001,0,0,0.010145704814933624,AL
TBA202107100 5 1,3,0,TBA,1,kay-a001,2,0,0.0065317757833938455,AL
TBA202107100 6 0,3,0,TOR,0,wislm001,1,0,0.0022488061040295067,AL
TBA202107100 6 1,3,0,TBA,1,richt001,0,0,-0.01949698590200227,AL
TBA202107100 7 0,3,0,TOR,0,wislm001,1,0,0.0022488061040295067,AL
TBA202107100 7 1,3,0,TBA,1,mayzt001,0,0,-0.012976621399991431,AL
TBA202107100 8 0,3,0,TOR,0,fairp001,0,0,2.489480747692342e-4,AL
TBA202107100 8 1,3,1,TBA,1,mayzt001,2,1,-0.012976621399991431,AL
TBA202107100 9 0,3,0,TOR,0,castd002,1,0,-0.01122481745177961,AL
TBA202107110 1 0,3,0,TOR,0,hillr001,0,0,-0.014024227882668298,AL
TBA202107110 1 1,3,0,TBA,1,ray-r002,0,0,-0.03305950906745814,AL
TBA202107110 2 0,3,0,TOR,0,hillr001,0,0,-0.014024227882668298,AL
TBA202107110 2 1,3,0,TBA,1,ray-r002,0,0,-0.03305950906745814,AL
TBA202107110 3 0,3,1,TOR,0,hillr001,0,0,-0.014024227882668298,AL
TBA202107110 3 1,3,0,TBA,1,ray-r002,0,0,-0.03305950906745814,AL
TBA202107110 4 0,3,2,TOR,0,hillr001,3,2,-0.014024227882668298,AL
TBA202107110 4 1,3,0,TBA,1,ray-r002,0,0,-0.03305950906745814,AL
TBA202107110 5 0,3,0,TOR,0,hillr001,0,0,-0.014024227882668298,AL
TBA202107110 5 1,3,0,TBA,1,ray-r002,0,0,-0.03305950906745814,AL
TBA202107110 6 0,3,0,TOR,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202107110 6 1,3,0,TBA,1,ray-r002,0,0,-0.03305950906745814,AL
TBA202107110 7 0,3,0,TOR,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202107110 7 1,3,0,TBA,1,ray-r002,1,0,-0.03305950906745814,AL
TBA202107110 8 0,3,0,TOR,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202107110 8 1,3,0,TBA,1,mayzt001,0,0,-0.012976621399991431,AL
TBA202107110 9 0,3,0,TOR,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202107110 9 1,3,1,TBA,1,romaj004,0,0,-0.021720772036912254,AL
TBA202107190 1 0,3,2,BAL,0,yarbr001,3,2,0.010145704814933624,AL
TBA202107190 1 1,3,0,TBA,1,watks003,0,0,0.029053677674556626,AL
TBA202107190 2 0,3,0,BAL,0,yarbr001,0,0,0.010145704814933624,AL
TBA202107190 2 1,3,0,TBA,1,watks003,0,0,0.029053677674556626,AL
TBA202107190 3 0,3,0,BAL,0,yarbr001,1,0,0.010145704814933624,AL
TBA202107190 3 1,3,0,TBA,1,watks003,1,0,0.029053677674556626,AL
TBA202107190 4 0,3,0,BAL,0,yarbr001,0,0,0.010145704814933624,AL
TBA202107190 4 1,3,0,TBA,1,watks003,0,0,0.029053677674556626,AL
TBA202107190 5 0,3,0,BAL,0,yarbr001,1,0,0.010145704814933624,AL
TBA202107190 5 1,3,0,TBA,1,watks003,0,0,0.029053677674556626,AL
TBA202107190 6 0,3,4,BAL,0,yarbr001,5,4,0.010145704814933624,AL
TBA202107190 6 1,3,1,TBA,1,watks003,1,0,0.029053677674556626,AL
TBA202107190 7 0,3,0,BAL,0,castd002,0,0,-0.01122481745177961,AL
TBA202107190 7 1,3,0,TBA,1,sulsc001,0,0,-0.018112845213709296,AL
TBA202107190 8 0,3,0,BAL,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202107190 8 1,3,0,TBA,1,sulsc001,0,0,-0.018112845213709296,AL
TBA202107190 9 0,3,0,BAL,0,rasmd002,1,0,-0.017132716658308043,AL
TBA202107190 9 1,3,0,TBA,1,wellt003,0,0,-0.0027496044732243396,AL
TBA202107200 1 0,3,0,BAL,0,mccls003,0,0,-0.02029550946596768,AL
TBA202107200 1 1,3,2,TBA,1,meanj001,3,2,-0.015085096400843972,AL
TBA202107200 2 0,3,1,BAL,0,mccls003,3,1,-0.02029550946596768,AL
TBA202107200 2 1,3,0,TBA,1,meanj001,0,0,-0.015085096400843972,AL
TBA202107200 3 0,3,0,BAL,0,mccls003,1,0,-0.02029550946596768,AL
TBA202107200 3 1,3,1,TBA,1,meanj001,0,0,-0.015085096400843972,AL
TBA202107200 4 0,3,0,BAL,0,mccls003,1,0,-0.02029550946596768,AL
TBA202107200 4 1,3,2,TBA,1,meanj001,0,0,-0.015085096400843972,AL
TBA202107200 5 0,3,0,BAL,0,mccls003,0,0,-0.02029550946596768,AL
TBA202107200 5 1,3,0,TBA,1,meanj001,0,0,-0.015085096400843972,AL
TBA202107200 6 0,3,0,BAL,0,kitta001,0,0,-0.013987053484175166,AL
TBA202107200 6 1,3,0,TBA,1,valdc003,0,0,0.01724933884757662,AL
TBA202107200 7 0,3,0,BAL,0,sprij001,0,0,-0.002794543913604113,AL
TBA202107200 7 1,3,0,TBA,1,valdc003,0,0,0.01724933884757662,AL
TBA202107200 8 0,3,2,BAL,0,feyej001,2,1,-0.005792346862607524,AL
TBA202107200 8 1,3,4,TBA,1,andes002,4,3,0.03385615247990222,AL
TBA202107200 9 0,3,0,BAL,0,castd002,0,0,-0.01122481745177961,AL
TBA202107210 1 0,3,1,BAL,0,wachm001,2,1,0.003636496833066696,AL
TBA202107210 1 1,3,1,TBA,1,wella001,1,0,0.0139934865820627,AL
TBA202107210 2 0,3,0,BAL,0,wachm001,0,0,0.003636496833066696,AL
TBA202107210 2 1,3,1,TBA,1,wella001,1,0,0.0139934865820627,AL
TBA202107210 3 0,3,1,BAL,0,wachm001,0,0,0.003636496833066696,AL
TBA202107210 3 1,3,0,TBA,1,wella001,1,0,0.0139934865820627,AL
TBA202107210 4 0,3,1,BAL,0,wachm001,0,0,0.003636496833066696,AL
TBA202107210 4 1,3,0,TBA,1,wella001,0,0,0.0139934865820627,AL
TBA202107210 5 0,3,0,BAL,0,wachm001,0,0,0.003636496833066696,AL
TBA202107210 5 1,3,1,TBA,1,wella001,0,0,0.0139934865820627,AL
TBA202107210 6 0,3,1,BAL,0,wislm001,1,1,0.0022488061040295067,AL
TBA202107210 6 1,3,0,TBA,1,wella001,0,0,0.0139934865820627,AL
TBA202107210 7 0,3,0,BAL,0,wislm001,0,0,0.0022488061040295067,AL
TBA202107210 7 1,3,0,TBA,1,sulsc001,1,0,-0.018112845213709296,AL
TBA202107210 8 0,3,0,BAL,0,mchuc001,2,0,-0.023109044754172376,AL
TBA202107210 8 1,3,0,TBA,1,fry-p001,0,0,0.0018691353457379284,AL
TBA202107210 9 0,3,0,BAL,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202107270 1 0,3,0,NYA,0,mccls003,2,0,-0.02029550946596768,AL
TBA202107270 1 1,3,0,TBA,1,montj004,1,0,-0.009963921904009992,AL
TBA202107270 2 0,3,0,NYA,0,mccls003,1,0,-0.02029550946596768,AL
TBA202107270 2 1,3,0,TBA,1,montj004,1,0,-0.009963921904009992,AL
TBA202107270 3 0,3,0,NYA,0,mccls003,0,0,-0.02029550946596768,AL
TBA202107270 3 1,3,0,TBA,1,montj004,1,0,-0.009963921904009992,AL
TBA202107270 4 0,3,0,NYA,0,mccls003,2,0,-0.02029550946596768,AL
TBA202107270 4 1,3,0,TBA,1,montj004,1,0,-0.009963921904009992,AL
TBA202107270 5 0,3,1,NYA,0,mccls003,1,1,-0.02029550946596768,AL
TBA202107270 5 1,3,0,TBA,1,montj004,0,0,-0.009963921904009992,AL
TBA202107270 6 0,3,2,NYA,0,mccls003,2,1,-0.02029550946596768,AL
TBA202107270 6 1,3,2,TBA,1,greec003,0,0,-0.018373852335279387,AL
TBA202107270 7 0,3,0,NYA,0,kitta001,0,0,-0.013987053484175166,AL
TBA202107270 7 1,3,0,TBA,1,loaij001,0,0,-0.031056242778130513,AL
TBA202107270 8 0,3,1,NYA,0,sprij001,1,0,-0.002794543913604113,AL
TBA202107270 8 1,3,1,TBA,1,britz001,2,1,0.0055759775895504685,AL
TBA202107270 9 0,3,0,NYA,0,headl001,1,0,-0.018060299140658705,AL
TBA202107270 9 1,3,0,TBA,1,chapa001,0,0,-0.007054096457345144,AL
TBA202107280 1 0,3,0,NYA,0,wachm001,0,0,0.003636496833066696,AL
TBA202107280 1 1,3,0,TBA,1,cortn001,0,0,-0.02618696856738583,AL
TBA202107280 10 0,3,2,NYA,0,fairp001,2,2,2.489480747692342e-4,AL
TBA202107280 10 1,3,0,TBA,1,chapa001,1,0,-0.007054096457345144,AL
TBA202107280 2 0,3,0,NYA,0,wachm001,0,0,0.003636496833066696,AL
TBA202107280 2 1,3,0,TBA,1,cortn001,0,0,-0.02618696856738583,AL
TBA202107280 3 0,3,0,NYA,0,wachm001,0,0,0.003636496833066696,AL
TBA202107280 3 1,3,0,TBA,1,cortn001,0,0,-0.02618696856738583,AL
TBA202107280 4 0,3,0,NYA,0,wachm001,1,0,0.003636496833066696,AL
TBA202107280 4 1,3,1,TBA,1,cortn001,1,0,-0.02618696856738583,AL
TBA202107280 5 0,3,1,NYA,0,wachm001,2,1,0.003636496833066696,AL
TBA202107280 5 1,3,0,TBA,1,cortn001,0,0,-0.02618696856738583,AL
TBA202107280 6 0,3,0,NYA,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202107280 6 1,3,0,TBA,1,luetl001,0,0,-0.0035621878597720674,AL
TBA202107280 7 0,3,0,NYA,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202107280 7 1,3,0,TBA,1,luetl001,0,0,-0.0035621878597720674,AL
TBA202107280 8 0,3,0,NYA,0,rasmd002,1,0,-0.017132716658308043,AL
TBA202107280 8 1,3,0,TBA,1,britz001,0,0,0.0055759775895504685,AL
TBA202107280 9 0,3,0,NYA,0,wislm001,1,0,0.0022488061040295067,AL
TBA202107280 9 1,3,0,TBA,1,greec003,0,0,-0.018373852335279387,AL
TBA202107290 1 0,3,0,NYA,0,patil001,1,0,-0.001336590171921305,AL
TBA202107290 1 1,3,4,TBA,1,coleg001,2,2,-0.02584946561260866,AL
TBA202107290 2 0,3,0,NYA,0,patil001,1,0,-0.001336590171921305,AL
TBA202107290 2 1,3,0,TBA,1,coleg001,0,0,-0.02584946561260866,AL
TBA202107290 3 0,3,0,NYA,0,patil001,0,0,-0.001336590171921305,AL
TBA202107290 3 1,3,0,TBA,1,coleg001,1,0,-0.02584946561260866,AL
TBA202107290 4 0,3,0,NYA,0,patil001,0,0,-0.001336590171921305,AL
TBA202107290 4 1,3,0,TBA,1,coleg001,0,0,-0.02584946561260866,AL
TBA202107290 5 0,3,0,NYA,0,patil001,0,0,-0.001336590171921305,AL
TBA202107290 5 1,3,0,TBA,1,coleg001,0,0,-0.02584946561260866,AL
TBA202107290 6 0,3,0,NYA,0,patil001,0,0,-0.001336590171921305,AL
TBA202107290 6 1,3,10,TBA,1,coleg001,4,4,-0.02584946561260866,AL
TBA202107290 7 0,3,0,NYA,0,headl001,0,0,-0.018060299140658705,AL
TBA202107290 7 1,3,0,TBA,1,romas001,0,0,0.014275818801361327,AL
TBA202107290 8 0,3,0,NYA,0,headl001,0,0,-0.018060299140658705,AL
TBA202107290 8 1,3,0,TBA,1,holmc001,0,0,4.4494039589978746e-6,AL
TBA202107290 9 0,3,0,NYA,0,sherr001,0,0,0.003786930371719346,AL
TBA202107300 1 0,3,0,BOS,0,flemj001,0,0,0.0038023905738534176,AL
TBA202107300 1 1,3,2,TBA,1,perem004,0,0,0.012223861303062425,AL
TBA202107300 2 0,3,0,BOS,0,flemj001,0,0,0.0038023905738534176,AL
TBA202107300 2 1,3,0,TBA,1,perem004,0,0,0.012223861303062425,AL
TBA202107300 3 0,3,0,BOS,0,flemj001,0,0,0.0038023905738534176,AL
TBA202107300 3 1,3,2,TBA,1,perem004,2,1,0.012223861303062425,AL
TBA202107300 4 0,3,2,BOS,0,flemj001,4,2,0.0038023905738534176,AL
TBA202107300 4 1,3,2,TBA,1,perem004,0,0,0.012223861303062425,AL
TBA202107300 5 0,3,1,BOS,0,flemj001,1,0,0.0038023905738534176,AL
TBA202107300 5 1,3,1,TBA,1,riosy001,1,1,-8.828659754140588e-4,AL
TBA202107300 6 0,3,0,BOS,0,sherr001,1,0,0.003786930371719346,AL
TBA202107300 6 1,3,0,TBA,1,riosy001,0,0,-8.828659754140588e-4,AL
TBA202107300 7 0,3,0,BOS,0,charj001,0,0,-0.015064578205218655,AL
TBA202107300 7 1,3,0,TBA,1,sawah001,1,0,-0.011343630759048593,AL
TBA202107300 8 0,3,0,BOS,0,headl001,0,0,-0.018060299140658705,AL
TBA202107300 8 1,3,0,TBA,1,taylj001,0,0,-0.014439095515024373,AL
TBA202107300 9 0,3,0,BOS,0,sprij001,0,0,-0.002794543913604113,AL
TBA202107310 1 0,3,3,BOS,0,yarbr001,1,1,0.010145704814933624,AL
TBA202107310 1 1,3,2,TBA,1,eovan001,1,1,-0.016787781828379738,AL
TBA202107310 2 0,3,0,BOS,0,yarbr001,0,0,0.010145704814933624,AL
TBA202107310 2 1,3,0,TBA,1,eovan001,0,0,-0.016787781828379738,AL
TBA202107310 3 0,3,0,BOS,0,yarbr001,0,0,0.010145704814933624,AL
TBA202107310 3 1,3,1,TBA,1,eovan001,2,1,-0.016787781828379738,AL
TBA202107310 4 0,3,0,BOS,0,yarbr001,0,0,0.010145704814933624,AL
TBA202107310 4 1,3,2,TBA,1,eovan001,0,0,-0.016787781828379738,AL
TBA202107310 5 0,3,2,BOS,0,yarbr001,0,0,0.010145704814933624,AL
TBA202107310 5 1,3,0,TBA,1,eovan001,0,0,-0.016787781828379738,AL
TBA202107310 6 0,3,0,BOS,0,kitta001,2,0,-0.013987053484175166,AL
